Country,Features,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
        Romania,exports ,0.77,0.758,0.364,1.469,1.118,0,0,0,0,0,0,1.874,0.218,1.118,1.05,0.456,1.435,0.817,0.715,1.93,1.47,2.077,3.29,3.046,3.766,5.224,5.262,3.359,5.169,2.946,3.041,5.316,3.65,4.753,9.937,11.22,9.194,7.73538,6.241025,3.974614,5.459332,6.499
        Spain,exports ,3.688,4.116,4.78,4.186,2.99,5.002,4.152,4.703,4.804,4.579,3.628,3.762,3.71,3.339,3.245,3.147,5.69,7.67,5.562,6.24,7.827,6.727,7.175,8.257,11.139,11.555,12.373,14.524,16.92,14.855,13.539,14.022999,18.986,16.637999,15.715999,15.089,14.178,14.592999,12.916,11.8585142,14.64878,16.5061585
        Sweden,exports ,2.834,6.16,2.603,5.484,5.336,6.683,6.494,6.344,7.671,12.526,14.672,7.519,10.995,8.566,6.4,9.401,9.75,12.961,16.799,16.1,13.63,18.454,14.754,11.457,17.75,21.968,11.497,14.736,14.715,9.08,12.853002,19.714,31.255,22.675999,29.475,31.894,26.022,30.888,29.425,35.2310001,36.823942,33.9095858
        Switzerland,exports ,16.668,20.104,19.148,20.267,20.844,23.21,20.886,20.314,22.447,20.213,22.862,22.578,23.86,26.719,28.08,26.69,24.19,27.502,29.561,31.952,31.4,34.54,32.308,33.196,27.759,31.996,31.1,36.88,32.736,33.525,32.881,32.237001,33.749,32.27,34.021,35.067999,30.173,30.946,32.607,35.7649999,32.548,28.9682098
        Turkiye,exports ,0,0,0,0,0,0,0,0,0,0,0.907,0.506,0.314,0.589,0.55,0.696,0.345,0.271,0.298,0.285,0.437,0.433,0.435,0.588,1.144,1.798,2.236,2.422,1.122,1.546,1.918001,3.645,2.954002,1.227001,2.696,3.195001,1.451999,3.303671,3.111877,2.788667,2.4836431,4.1864777
        United Kingdom,exports ,0.019,0,0,0,0,0,0.189,0.037,0.013,0.899,0.047,0.015,0.032,0.005,0,0.023,0.04,0.041,0.131,0.263,0.134,0.264,0.7677,2.959,2.2942,2.8392,2.7647,3.3984,1.2716,3.7482,4.481,2.467,1.9104,3.10192,2.72335,1.85531,2.27287,3.40705,2.22476,3.38512,4.48084,4.1655456
        Gibraltar,installed capacity ,0.022,0.023,0.023,0.021,0.021,0.021,0.021,0.027,0.027,0.027,0.027,0.033,0.033,0.033,0.03,0.03,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0377,0.0377,0.0377,0.0377,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043
        Greece,installed capacity ,5.324,5.962,5.979,5.988,6.538,7.081,7.476,8.01,8.071,8.296,8.458,8.862,8.912,8.766,8.846,8.865,9.048,9.497,9.928,10.603,10.94,11.038,11.622,12.126,12.479,13.354,13.604,13.723,14.293,14.539,15.225,16.569,17.796,18.901,18.942,18.993,19.223,19.49012,19.66331,20.56331,20.87531,21.48731
        Hungary,installed capacity ,5.392,5.395,5.454,5.834,6.16,6.165,6.6,6.824,7.072,7.068,7.11,7.054,7.143,7.266,7.179,7.263,7.395,7.393,7.73,7.725,8.191,8.312,8.474,8.269,8.74,8.844,8.881,8.914,9.013,9.325,9.396,10.043,9.62,8.625,9.092,9.028,9.037,9.233,9.65,10.348,11.067,11.083
        Iceland,installed capacity ,0.68,0.762,0.903,0.903,0.904,0.905,0.907,0.909,0.91,0.914,0.898,0.924,1.023,1.025,1.032,1.03,1.03,1.07,1.104,1.163,1.383,1.46,1.506,1.507,1.509,1.539,1.726,2.364,2.575,2.572,2.579,2.669,2.657,2.766,2.767,2.775,2.776,2.827282,2.977882,2.979882,2.966882,2.966882
